기관코드,병원명,주소,전화,시도,시군구,후보순위,HIRA병원명,HIRA주소,HIRA전화,HIRAX좌표,HIRAY좌표,HIRA시설종별,암호화요양기호,매칭점수,이름유사도,주소유사도,도로주소일치,전화일치,거리m,시설종별일치,시도일치,시군구일치,자동확정기준,기준판정사유,1위점수차,자동확정,수집시각UTC,API근거,매칭로직버전
A1400015,가톨릭관동대학교국제성모병원,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3065,인천광역시,서해구,1,가톨릭관동대학교 국제성모병원,"인천광역시 서해구 심곡로100번길 25-0, 인천국제성모병원",032-1600-8291,126.6835685,37.5423431,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,0.9081818181818182,1.0,0.7727272727272727,False,False,4.6,True,True,True,True,자동확정기준통과,0.5961818181818181,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400015,가톨릭관동대학교국제성모병원,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3065,인천광역시,서해구,2,은혜병원,"인천광역시 서해구 심곡로132번길 22, (심곡동)",562-5101,126.6855177,37.5454036,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,0.312,0.0,0.8,False,False,376.9,True,True,True,False,점수미달,0.5961818181818181,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400015,가톨릭관동대학교국제성모병원,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3065,인천광역시,서해구,3,청라국제병원,"인천광역시 서해구 청라에메랄드로102번길 8, (청라동, 우성메디피아 2층,4층일부)",032-577-8275,126.656821,37.5339797,병원,JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,0.311497975708502,0.3076923076923077,0.631578947368421,False,False,2539.3,True,True,True,False,점수미달,0.5961818181818181,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400015,가톨릭관동대학교국제성모병원,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3065,인천광역시,서해구,4,(의)성세의료재단 뉴성민병원,"인천광역시 서해구 신석로 70, (석남동)",032-726-1000,126.6698519,37.5097753,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,0.2411428571428571,0.1428571428571428,0.6,False,False,3822.2,True,True,True,False,점수미달,0.5961818181818181,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400015,가톨릭관동대학교국제성모병원,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)",032-290-3065,인천광역시,서해구,5,청라여성병원,"인천광역시 서해구 중봉대로 602, 2~5층,6층일부,9층 (청라동)",032-716-6000,126.6502659,37.5334231,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,0.2366604127579737,0.1538461538461538,0.5365853658536586,False,False,3103.4,True,True,True,False,점수미달,0.5961818181818181,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400003,의료법인 루가의료재단 나은병원,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-4119,인천광역시,서해구,1,의료법인루가의료재단 나은병원,"인천광역시 서해구 원적로 23, 23",032-584-0114,126.6797833,37.489059,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,1.0,1.0,0.9285714285714286,True,False,29.4,True,True,True,True,자동확정기준통과,0.7263440860215054,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400003,의료법인 루가의료재단 나은병원,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-4119,인천광역시,서해구,2,은혜병원,"인천광역시 서해구 심곡로132번길 22, (심곡동)",562-5101,126.6855177,37.5454036,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,0.2736559139784946,0.3333333333333333,0.6451612903225806,False,False,6288.7,True,True,True,False,점수미달,0.7263440860215054,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400003,의료법인 루가의료재단 나은병원,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-4119,인천광역시,서해구,3,나움병원,"인천광역시 서해구 청라에메랄드로 99-0,  A동 5층 (청라동,지젤엠청라)",032-1833-9903,126.6557308,37.5336073,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,0.2553333333333333,0.3333333333333333,0.5142857142857142,False,False,5377.8,True,True,True,False,점수미달,0.7263440860215054,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400003,의료법인 루가의료재단 나은병원,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-4119,인천광역시,서해구,4,인천참사랑병원,"인천광역시 서해구 원창로240번길 9, (가정동)",032-571-9111,126.6761485,37.516471,정신병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,0.2026666666666666,0.0,0.7333333333333333,False,False,3062.6,True,True,True,False,점수미달,0.7263440860215054,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400003,의료법인 루가의료재단 나은병원,"인천광역시 서해구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))",032-584-4119,인천광역시,서해구,5,(의)성세의료재단 뉴성민병원,"인천광역시 서해구 신석로 70, (석남동)",032-726-1000,126.6698519,37.5097753,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,0.1969230769230769,0.0,0.6923076923076923,False,False,2454.8,True,True,True,False,점수미달,0.7263440860215054,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400011,의료법인 나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9699,인천광역시,연수구,1,(의)나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98,  (동춘동)",032-899-9999,126.6704928,37.407958,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,4.2,True,True,True,True,자동확정기준통과,0.6824999999999999,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400011,의료법인 나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9699,인천광역시,연수구,2,나래병원,"인천광역시 연수구 청능대로 69, 나래병원 (청학동)",032-821-0033,126.6741466,37.4160147,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,0.3175,0.2,0.625,False,False,949.5,True,True,True,False,점수미달,0.6824999999999999,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400011,의료법인 나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9699,인천광역시,연수구,3,인천힐병원,"인천광역시 연수구 용담로99번길 29, 2층,5층~9층 (청학동)",032-822-8875,126.676533,37.4171991,정신병원,JDU4MTI3MSM2MSMkMSMkMiMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,0.2256756756756757,0.0,0.5405405405405406,False,False,1155.5,True,True,True,False,점수미달,0.6824999999999999,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400011,의료법인 나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9699,인천광역시,연수구,4,청담해리슨송도병원,"인천광역시 연수구 신송로 157-9, 3~8층 (송도동)",032-832-5488,126.648703,37.3969601,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,0.1962499999999999,0.0,0.6875,False,False,2280.6,True,True,True,False,점수미달,0.6824999999999999,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400011,의료법인 나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",032-899-9699,인천광역시,연수구,5,인천적십자병원,"인천광역시 연수구 원인재로 263, (연수동)",032-899-4000,126.6896544,37.4184945,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,0.1868965517241379,0.0,0.6206896551724138,False,False,2057.9,True,True,True,False,점수미달,0.6824999999999999,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400018,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4119,인천광역시,연수구,1,인천적십자병원,"인천광역시 연수구 원인재로 263, (연수동)",032-899-4000,126.6896544,37.4184945,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,1.0,1.0,1.0,True,False,19.4,True,True,True,True,자동확정기준통과,0.2772727272727271,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400018,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4119,인천광역시,연수구,2,경인권역재활병원,"인천광역시 연수구 원인재로 263, (연수동)",032-899-4591,126.6896544,37.4184945,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,0.7227272727272729,0.1818181818181818,1.0,True,False,19.4,True,True,True,False,점수미달,0.2772727272727271,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400018,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4119,인천광역시,연수구,3,인천힐병원,"인천광역시 연수구 용담로99번길 29, 2층,5층~9층 (청학동)",032-822-8875,126.676533,37.4171991,정신병원,JDU4MTI3MSM2MSMkMSMkMiMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,0.4236842105263158,0.5,0.5263157894736842,False,False,1165.8,True,True,True,False,점수미달,0.2772727272727271,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400018,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4119,인천광역시,연수구,4,나래병원,"인천광역시 연수구 청능대로 69, 나래병원 (청학동)",032-821-0033,126.6741466,37.4160147,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,0.2263636363636363,0.0,0.5454545454545454,False,False,1393.7,True,True,True,False,점수미달,0.2772727272727271,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400018,인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",032-899-4119,인천광역시,연수구,5,(의)나사렛의료재단 나사렛국제병원,"인천광역시 연수구 먼우금로 98,  (동춘동)",032-899-9999,126.6704928,37.407958,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,0.1868965517241379,0.0,0.6206896551724138,False,False,2047.6,True,True,True,False,점수미달,0.2772727272727271,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1403699,(의)성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,인천광역시,영종구,1,의료법인 성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 스카이타워 3층 (중산동)",032-721-3000,126.5646474,37.4884979,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,1.0,1.0,0.875,True,False,3.5,True,True,True,True,자동확정기준통과,0.802014652014652,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1403699,(의)성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,인천광역시,영종구,2,인천광역시영종구무의보건진료소,"인천광역시 영종구 대무의로 310-11, (무의동, 무의보건진료소)",032-760-7694,126.4250562,37.3895613,보건진료소,JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,0.197985347985348,0.1904761904761904,0.5128205128205128,False,False,16519.6,True,True,True,False,점수미달,0.802014652014652,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1403699,(의)성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,인천광역시,영종구,3,영종국제치과의원,"인천광역시 영종구 하늘별빛로65번길 7-9, 403호 (중산동)",032-225-2879,126.5646474,37.4884979,치과의원,JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,0.1562222222222222,0.6666666666666666,0.8888888888888888,True,False,3.5,False,True,True,False,시설종별불일치,0.802014652014652,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1403699,(의)성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,인천광역시,영종구,4,영종시카고치과교정과치과의원,"인천광역시 영종구 하늘별빛로65번길 8-11, 메이채프라자 301~2호 (중산동)",032-215-7528,126.5624567,37.489476,치과의원,JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,0.1147966457023061,0.2222222222222222,0.6792452830188679,True,False,224.9,False,True,True,False,시설종별불일치,0.802014652014652,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1403699,(의)성세의료재단 영종국제병원,"인천광역시 영종구 하늘별빛로65번길 7-9, 3,4층 (중산동)",032-721-3003,인천광역시,영종구,5,영종바른한의원,"인천광역시 영종구 하늘별빛로 71, 3층 (중산동)",032-752-7557,126.5631964,37.4895347,한의원,JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,0.098065268065268,0.3636363636363636,0.8205128205128205,False,False,175.6,False,True,True,False,시설종별불일치,0.802014652014652,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400037,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1732,인천광역시,옹진군,1,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1731,124.7210341,37.968009,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,1.0,1.0,1.0,True,False,7.0,True,True,True,True,자동확정기준통과,0.8395449500554939,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400037,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1732,인천광역시,옹진군,2,울도보건진료소,"인천광역시 옹진군 덕적면 울도로 201, 울도보건진료소",032-858-9936,125.9986705,37.0245735,보건진료소,JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,0.1604550499445061,0.1176470588235294,0.4528301886792453,False,False,153972.0,True,True,True,False,점수미달,0.8395449500554939,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400037,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1732,인천광역시,옹진군,3,이작보건진료소,"인천광역시 옹진군 자월면 대이작로70번길 3-8, (자월면)",032-899-3120,126.2535951,37.1764757,보건진료소,JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,0.1586588235294118,0.1176470588235294,0.44,False,False,161203.9,True,True,True,False,점수미달,0.8395449500554939,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400037,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1732,인천광역시,옹진군,4,문갑보건진료소,"인천광역시 옹진군 덕적면 문갑2길 16, 문갑보건진료소",032-833-8373,126.1067411,37.1732312,보건진료소,JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,0.1551720310765815,0.1176470588235294,0.4150943396226415,False,False,150740.7,True,True,True,False,점수미달,0.8395449500554939,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400037,인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",032-836-1732,인천광역시,옹진군,5,소이작보건진료소,"인천광역시 옹진군 자월면 소이작로42번길 5-2, 소이작 보건진료소",032-832-3695,126.2390903,37.1815407,보건진료소,JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,0.152375478927203,0.1111111111111111,0.4137931034482758,False,False,159821.9,True,True,True,False,점수미달,0.8395449500554939,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400007,의료법인 성수의료재단 인천백병원,인천광역시 제물포구 샛골로 214 (송림동),032-280-8119,인천광역시,제물포구,1,의료법인 성수의료재단 인천백병원,"인천광역시 제물포구 샛골로 214- , (송림동)",032-765-7070,126.6458376,37.4817037,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,1.0,1.0,1.0,True,False,547.5,True,True,True,True,자동확정기준통과,0.5788888888888888,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400007,의료법인 성수의료재단 인천백병원,인천광역시 제물포구 샛골로 214 (송림동),032-280-8119,인천광역시,제물포구,2,인천기독병원,"인천광역시 제물포구 답동로30번길 10, (율목동)",032-270-8000,126.6321218,37.4712156,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,0.4211111111111111,0.4444444444444444,0.6666666666666666,False,False,1594.2,True,True,True,False,점수미달,0.5788888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400007,의료법인 성수의료재단 인천백병원,인천광역시 제물포구 샛골로 214 (송림동),032-280-8119,인천광역시,제물포구,3,가천대부속 동인천길병원,"인천광역시 제물포구 큰우물로 21, (용동, 지하1층, 1층, 3~5층, 8층)",032-770-1300,126.6313258,37.4736967,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,0.3762857142857143,0.2857142857142857,0.8,False,False,1566.8,True,True,True,False,점수미달,0.5788888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400007,의료법인 성수의료재단 인천백병원,인천광역시 제물포구 샛골로 214 (송림동),032-280-8119,인천광역시,제물포구,4,인천광역시의료원,"인천광역시 제물포구 방축로 217, 217",032-580-6000,126.66875,37.4787429,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,0.3748951048951049,0.3076923076923077,0.7272727272727273,False,False,1794.2,True,True,True,False,점수미달,0.5788888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400007,의료법인 성수의료재단 인천백병원,인천광역시 제물포구 샛골로 214 (송림동),032-280-8119,인천광역시,제물포구,5,인하대학교의과대학부속병원,"인천광역시 제물포구 인항로 27-0, 인하대학병원",032-890-2114,126.6340954,37.4586786,상급종합,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,0.247094017094017,0.1538461538461538,0.6111111111111112,False,False,2425.9,True,True,True,False,점수미달,0.5788888888888888,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400017,인천광역시의료원,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6119,인천광역시,제물포구,1,인천광역시의료원,"인천광역시 제물포구 방축로 217, 217",032-580-6000,126.66875,37.4787429,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,1.0,1.0,0.9090909090909092,True,False,16.7,True,True,True,True,자동확정기준통과,0.664923076923077,True,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400017,인천광역시의료원,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6119,인천광역시,제물포구,2,의료법인 성수의료재단 인천백병원,"인천광역시 제물포구 샛골로 214- , (송림동)",032-765-7070,126.6458376,37.4817037,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,0.3350769230769231,0.3076923076923077,0.8,False,False,2034.5,True,True,True,False,점수미달,0.664923076923077,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400017,인천광역시의료원,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6119,인천광역시,제물포구,3,인천기독병원,"인천광역시 제물포구 답동로30번길 10, (율목동)",032-270-8000,126.6321218,37.4712156,종합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,0.3266666666666666,0.3333333333333333,0.6666666666666666,False,False,3329.9,True,True,True,False,점수미달,0.664923076923077,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400017,인천광역시의료원,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6119,인천광역시,제물포구,4,가천대부속 동인천길병원,"인천광역시 제물포구 큰우물로 21, (용동, 지하1층, 1층, 3~5층, 8층)",032-770-1300,126.6313258,37.4736967,병원,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,0.3061176470588235,0.2352941176470588,0.8,False,False,3339.6,True,True,True,False,점수미달,0.664923076923077,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
A1400017,인천광역시의료원,"인천광역시 제물포구 방축로 217 (송림동, 인천광역시 의료원)",032-580-6119,인천광역시,제물포구,5,인하대학교의과대학부속병원,"인천광역시 제물포구 인항로 27-0, 인하대학병원",032-890-2114,126.6340954,37.4586786,상급종합,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,0.2933333333333333,0.25,0.6666666666666666,False,False,3782.4,True,True,True,False,점수미달,0.664923076923077,False,2026-08-30T16:02:28+00:00,https://apis.data.go.kr/B551182/hospInfoServicev2/getHospBasisList,hira-catalog-v3
