"青沥备开(矫焙备)喊/1技喊 林刮殿废牢备"

"C青沥备开(矫焙备)喊","青沥备开(矫焙备)喊","C楷飞喊","楷飞喊","矫痢","醚牢备荐 (疙)","巢磊牢备荐 (疙)","咯磊牢备荐 (疙)"
'48310," 芭力矫",'4305,"99技",2024,12.0000,1.0000,11.0000
'48310," 芭力矫",'440,"100技 捞惑",2024,27.0000,6.0000,21.0000
'48330," 剧魂矫",'000,"拌",2024,359531.0000,180021.0000,179510.0000
'48330," 剧魂矫",'0401,"0技",2024,1774.0000,958.0000,816.0000
'48330," 剧魂矫",'0402,"1技",2024,1836.0000,945.0000,891.0000
'48330," 剧魂矫",'0403,"2技",2024,1990.0000,1006.0000,984.0000
'48330," 剧魂矫",'0404,"3技",2024,2130.0000,1105.0000,1025.0000
'48330," 剧魂矫",'0405,"4技",2024,2475.0000,1292.0000,1183.0000
'48330," 剧魂矫",'0501,"5技",2024,2689.0000,1363.0000,1326.0000
'48330," 剧魂矫",'0502,"6技",2024,3067.0000,1592.0000,1475.0000
'48330," 剧魂矫",'0503,"7技",2024,3277.0000,1699.0000,1578.0000
'48330," 剧魂矫",'0504,"8技",2024,3716.0000,1922.0000,1794.0000
'48330," 剧魂矫",'0505,"9技",2024,3968.0000,2017.0000,1951.0000
'48330," 剧魂矫",'0701,"10技",2024,3883.0000,2033.0000,1850.0000
'48330," 剧魂矫",'0702,"11技",2024,3721.0000,1840.0000,1881.0000
'48330," 剧魂矫",'0703,"12技",2024,4094.0000,2128.0000,1966.0000
'48330," 剧魂矫",'0704,"13技",2024,4005.0000,2026.0000,1979.0000
'48330," 剧魂矫",'0705,"14技",2024,3742.0000,1918.0000,1824.0000
'48330," 剧魂矫",'1001,"15技",2024,3466.0000,1755.0000,1711.0000
'48330," 剧魂矫",'1002,"16技",2024,3686.0000,1896.0000,1790.0000
'48330," 剧魂矫",'1003,"17技",2024,3730.0000,1864.0000,1866.0000
'48330," 剧魂矫",'1004,"18技",2024,3259.0000,1659.0000,1600.0000
'48330," 剧魂矫",'1005,"19技",2024,3009.0000,1526.0000,1483.0000
'48330," 剧魂矫",'1201,"20技",2024,3040.0000,1649.0000,1391.0000
'48330," 剧魂矫",'1202,"21技",2024,3008.0000,1681.0000,1327.0000
'48330," 剧魂矫",'1203,"22技",2024,2817.0000,1555.0000,1262.0000
'48330," 剧魂矫",'1204,"23技",2024,3143.0000,1720.0000,1423.0000
'48330," 剧魂矫",'1205,"24技",2024,3422.0000,1824.0000,1598.0000
'48330," 剧魂矫",'1301,"25技",2024,3405.0000,1803.0000,1602.0000
'48330," 剧魂矫",'1302,"26技",2024,3405.0000,1848.0000,1557.0000
'48330," 剧魂矫",'1303,"27技",2024,3509.0000,1855.0000,1654.0000
'48330," 剧魂矫",'1304,"28技",2024,3909.0000,2054.0000,1855.0000
'48330," 剧魂矫",'1305,"29技",2024,3969.0000,2128.0000,1841.0000
'48330," 剧魂矫",'1501,"30技",2024,4199.0000,2199.0000,2000.0000
'48330," 剧魂矫",'1502,"31技",2024,4336.0000,2253.0000,2083.0000
'48330," 剧魂矫",'1503,"32技",2024,4614.0000,2370.0000,2244.0000
'48330," 剧魂矫",'1504,"33技",2024,4685.0000,2409.0000,2276.0000
'48330," 剧魂矫",'1505,"34技",2024,4298.0000,2333.0000,1965.0000
'48330," 剧魂矫",'1601,"35技",2024,4395.0000,2248.0000,2147.0000
'48330," 剧魂矫",'1602,"36技",2024,4480.0000,2337.0000,2143.0000
'48330," 剧魂矫",'1603,"37技",2024,4551.0000,2238.0000,2313.0000
'48330," 剧魂矫",'1604,"38技",2024,4550.0000,2387.0000,2163.0000
'48330," 剧魂矫",'1605,"39技",2024,4719.0000,2483.0000,2236.0000
'48330," 剧魂矫",'1801,"40技",2024,5254.0000,2675.0000,2579.0000
'48330," 剧魂矫",'1802,"41技",2024,5886.0000,3070.0000,2816.0000
'48330," 剧魂矫",'1803,"42技",2024,6554.0000,3340.0000,3214.0000
'48330," 剧魂矫",'1804,"43技",2024,6760.0000,3482.0000,3278.0000
'48330," 剧魂矫",'1805,"44技",2024,6868.0000,3551.0000,3317.0000
'48330," 剧魂矫",'1901,"45技",2024,6622.0000,3347.0000,3275.0000
'48330," 剧魂矫",'1902,"46技",2024,5716.0000,2985.0000,2731.0000
'48330," 剧魂矫",'1903,"47技",2024,5993.0000,2991.0000,3002.0000
'48330," 剧魂矫",'1904,"48技",2024,5641.0000,2871.0000,2770.0000
'48330," 剧魂矫",'1905,"49技",2024,6087.0000,3097.0000,2990.0000
'48330," 剧魂矫",'2101,"50技",2024,6276.0000,3159.0000,3117.0000
'48330," 剧魂矫",'2102,"51技",2024,6402.0000,3193.0000,3209.0000
'48330," 剧魂矫",'2103,"52技",2024,6277.0000,3217.0000,3060.0000
'48330," 剧魂矫",'2104,"53技",2024,6522.0000,3259.0000,3263.0000
'48330," 剧魂矫",'2105,"54技",2024,6664.0000,3309.0000,3355.0000
'48330," 剧魂矫",'2301,"55技",2024,6629.0000,3268.0000,3361.0000
'48330," 剧魂矫",'2302,"56技",2024,6471.0000,3129.0000,3342.0000
'48330," 剧魂矫",'2303,"57技",2024,6190.0000,2994.0000,3196.0000
'48330," 剧魂矫",'2304,"58技",2024,5753.0000,2959.0000,2794.0000
'48330," 剧魂矫",'2305,"59技",2024,5952.0000,2993.0000,2959.0000
'48330," 剧魂矫",'2601,"60技",2024,5416.0000,2745.0000,2671.0000
'48330," 剧魂矫",'2602,"61技",2024,5270.0000,2763.0000,2507.0000
'48330," 剧魂矫",'2603,"62技",2024,5912.0000,2990.0000,2922.0000
'48330," 剧魂矫",'2604,"63技",2024,6250.0000,3108.0000,3142.0000
'48330," 剧魂矫",'2605,"64技",2024,6088.0000,3020.0000,3068.0000
'48330," 剧魂矫",'2801,"65技",2024,5517.0000,2665.0000,2852.0000
'48330," 剧魂矫",'2802,"66技",2024,5020.0000,2477.0000,2543.0000
'48330," 剧魂矫",'2803,"67技",2024,4985.0000,2428.0000,2557.0000
'48330," 剧魂矫",'2804,"68技",2024,4299.0000,2036.0000,2263.0000
'48330," 剧魂矫",'2805,"69技",2024,4543.0000,2146.0000,2397.0000
'48330," 剧魂矫",'3101,"70技",2024,3785.0000,1835.0000,1950.0000
'48330," 剧魂矫",'3102,"71技",2024,3309.0000,1548.0000,1761.0000
'48330," 剧魂矫",'3103,"72技",2024,3445.0000,1618.0000,1827.0000
'48330," 剧魂矫",'3104,"73技",2024,2621.0000,1244.0000,1377.0000
'48330," 剧魂矫",'3105,"74技",2024,2616.0000,1261.0000,1355.0000
'48330," 剧魂矫",'3301,"75技",2024,2531.0000,1168.0000,1363.0000
'48330," 剧魂矫",'3302,"76技",2024,2479.0000,1108.0000,1371.0000
'48330," 剧魂矫",'3303,"77技",2024,2304.0000,985.0000,1319.0000
'48330," 剧魂矫",'3304,"78技",2024,1781.0000,757.0000,1024.0000
'48330," 剧魂矫",'3305,"79技",2024,1526.0000,672.0000,854.0000
'48330," 剧魂矫",'3601,"80技",2024,1649.0000,713.0000,936.0000
'48330," 剧魂矫",'3602,"81技",2024,1669.0000,667.0000,1002.0000
'48330," 剧魂矫",'3603,"82技",2024,1783.0000,706.0000,1077.0000
'48330," 剧魂矫",'3604,"83技",2024,1391.0000,508.0000,883.0000
'48330," 剧魂矫",'3605,"84技",2024,1263.0000,438.0000,825.0000
'48330," 剧魂矫",'3801,"85技",2024,1121.0000,371.0000,750.0000
'48330," 剧魂矫",'3802,"86技",2024,921.0000,305.0000,616.0000
'48330," 剧魂矫",'3803,"87技",2024,732.0000,216.0000,516.0000
'48330," 剧魂矫",'3804,"88技",2024,648.0000,164.0000,484.0000
'48330," 剧魂矫",'3805,"89技",2024,526.0000,170.0000,356.0000
'48330," 剧魂矫",'4101,"90技",2024,459.0000,123.0000,336.0000
'48330," 剧魂矫",'4102,"91技",2024,301.0000,92.0000,209.0000
'48330," 剧魂矫",'4103,"92技",2024,235.0000,54.0000,181.0000
'48330," 剧魂矫",'4104,"93技",2024,198.0000,36.0000,162.0000
'48330," 剧魂矫",'4105,"94技",2024,151.0000,29.0000,122.0000
'48330," 剧魂矫",'4301,"95技",2024,103.0000,22.0000,81.0000
'48330," 剧魂矫",'4302,"96技",2024,69.0000,6.0000,63.0000
'48330," 剧魂矫",'4303,"97技",2024,46.0000,5.0000,41.0000
'48330," 剧魂矫",'4304,"98技",2024,27.0000,4.0000,23.0000
'48330," 剧魂矫",'4305,"99技",2024,16.0000,3.0000,13.0000
'48330," 剧魂矫",'440,"100技 捞惑",2024,38.0000,8.0000,30.0000
'48332," 剧魂矫旷惑免厘家",'000,"拌",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0401,"0技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0402,"1技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0403,"2技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0404,"3技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0405,"4技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0501,"5技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0502,"6技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0503,"7技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0504,"8技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0505,"9技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0701,"10技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0702,"11技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0703,"12技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0704,"13技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'0705,"14技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1001,"15技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1002,"16技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1003,"17技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1004,"18技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1005,"19技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1201,"20技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1202,"21技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1203,"22技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1204,"23技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1205,"24技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1301,"25技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1302,"26技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1303,"27技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1304,"28技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1305,"29技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1501,"30技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1502,"31技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1503,"32技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1504,"33技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1505,"34技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1601,"35技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1602,"36技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1603,"37技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1604,"38技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1605,"39技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1801,"40技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1802,"41技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1803,"42技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1804,"43技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1805,"44技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1901,"45技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1902,"46技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1903,"47技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1904,"48技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'1905,"49技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2101,"50技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2102,"51技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2103,"52技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2104,"53技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2105,"54技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2301,"55技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2302,"56技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2303,"57技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2304,"58技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2305,"59技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2601,"60技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2602,"61技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2603,"62技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2604,"63技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2605,"64技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2801,"65技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2802,"66技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2803,"67技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2804,"68技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'2805,"69技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3101,"70技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3102,"71技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3103,"72技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3104,"73技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3105,"74技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3301,"75技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3302,"76技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3303,"77技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3304,"78技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3305,"79技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3601,"80技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3602,"81技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3603,"82技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3604,"83技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3605,"84技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3801,"85技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3802,"86技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3803,"87技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3804,"88技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'3805,"89技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4101,"90技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4102,"91技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4103,"92技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4104,"93技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4105,"94技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4301,"95技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4302,"96技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4303,"97技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4304,"98技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'4305,"99技",2024,0.0000,0.0000,0.0000
'48332," 剧魂矫旷惑免厘家",'440,"100技 捞惑",2024,0.0000,0.0000,0.0000
'48720," 狼飞焙",'000,"拌",2024,25150.0000,12546.0000,12604.0000
'48720," 狼飞焙",'0401,"0技",2024,64.0000,35.0000,29.0000
'48720," 狼飞焙",'0402,"1技",2024,53.0000,32.0000,21.0000
'48720," 狼飞焙",'0403,"2技",2024,73.0000,46.0000,27.0000
'48720," 狼飞焙",'0404,"3技",2024,68.0000,45.0000,23.0000
'48720," 狼飞焙",'0405,"4技",2024,76.0000,38.0000,38.0000
'48720," 狼飞焙",'0501,"5技",2024,71.0000,30.0000,41.0000
'48720," 狼飞焙",'0502,"6技",2024,75.0000,29.0000,46.0000
'48720," 狼飞焙",'0503,"7技",2024,100.0000,56.0000,44.0000
'48720," 狼飞焙",'0504,"8技",2024,91.0000,52.0000,39.0000
'48720," 狼飞焙",'0505,"9技",2024,115.0000,65.0000,50.0000
'48720," 狼飞焙",'0701,"10技",2024,105.0000,65.0000,40.0000
'48720," 狼飞焙",'0702,"11技",2024,113.0000,63.0000,50.0000
'48720," 狼飞焙",'0703,"12技",2024,141.0000,81.0000,60.0000
'48720," 狼飞焙",'0704,"13技",2024,139.0000,65.0000,74.0000
'48720," 狼飞焙",'0705,"14技",2024,139.0000,76.0000,63.0000
'48720," 狼飞焙",'1001,"15技",2024,133.0000,72.0000,61.0000
'48720," 狼飞焙",'1002,"16技",2024,132.0000,72.0000,60.0000
'48720," 狼飞焙",'1003,"17技",2024,144.0000,72.0000,72.0000
'48720," 狼飞焙",'1004,"18技",2024,126.0000,69.0000,57.0000
'48720," 狼飞焙",'1005,"19技",2024,135.0000,82.0000,53.0000
'48720," 狼飞焙",'1201,"20技",2024,145.0000,87.0000,58.0000
'48720," 狼飞焙",'1202,"21技",2024,145.0000,78.0000,67.0000
'48720," 狼飞焙",'1203,"22技",2024,130.0000,86.0000,44.0000
'48720," 狼飞焙",'1204,"23技",2024,126.0000,81.0000,45.0000
'48720," 狼飞焙",'1205,"24技",2024,139.0000,88.0000,51.0000
'48720," 狼飞焙",'1301,"25技",2024,139.0000,89.0000,50.0000
'48720," 狼飞焙",'1302,"26技",2024,137.0000,79.0000,58.0000
'48720," 狼飞焙",'1303,"27技",2024,129.0000,76.0000,53.0000
'48720," 狼飞焙",'1304,"28技",2024,145.0000,84.0000,61.0000
'48720," 狼飞焙",'1305,"29技",2024,146.0000,87.0000,59.0000
'48720," 狼飞焙",'1501,"30技",2024,153.0000,95.0000,58.0000
'48720," 狼飞焙",'1502,"31技",2024,149.0000,80.0000,69.0000
'48720," 狼飞焙",'1503,"32技",2024,159.0000,91.0000,68.0000
'48720," 狼飞焙",'1504,"33技",2024,132.0000,73.0000,59.0000
'48720," 狼飞焙",'1505,"34技",2024,153.0000,83.0000,70.0000
'48720," 狼飞焙",'1601,"35技",2024,155.0000,76.0000,79.0000
'48720," 狼飞焙",'1602,"36技",2024,129.0000,63.0000,66.0000
'48720," 狼飞焙",'1603,"37技",2024,116.0000,55.0000,61.0000
'48720," 狼飞焙",'1604,"38技",2024,165.0000,92.0000,73.0000
'48720," 狼飞焙",'1605,"39技",2024,165.0000,89.0000,76.0000
'48720," 狼飞焙",'1801,"40技",2024,162.0000,80.0000,82.0000
'48720," 狼飞焙",'1802,"41技",2024,200.0000,98.0000,102.0000
'48720," 狼飞焙",'1803,"42技",2024,212.0000,113.0000,99.0000
'48720," 狼飞焙",'1804,"43技",2024,233.0000,114.0000,119.0000
'48720," 狼飞焙",'1805,"44技",2024,216.0000,114.0000,102.0000
'48720," 狼飞焙",'1901,"45技",2024,265.0000,158.0000,107.0000
'48720," 狼飞焙",'1902,"46技",2024,231.0000,129.0000,102.0000
'48720," 狼飞焙",'1903,"47技",2024,232.0000,140.0000,92.0000
'48720," 狼飞焙",'1904,"48技",2024,236.0000,137.0000,99.0000
'48720," 狼飞焙",'1905,"49技",2024,307.0000,173.0000,134.0000
'48720," 狼飞焙",'2101,"50技",2024,316.0000,189.0000,127.0000
'48720," 狼飞焙",'2102,"51技",2024,363.0000,211.0000,152.0000
'48720," 狼飞焙",'2103,"52技",2024,344.0000,186.0000,158.0000
'48720," 狼飞焙",'2104,"53技",2024,392.0000,218.0000,174.0000
'48720," 狼飞焙",'2105,"54技",2024,397.0000,238.0000,159.0000
'48720," 狼飞焙",'2301,"55技",2024,479.0000,272.0000,207.0000
'48720," 狼飞焙",'2302,"56技",2024,508.0000,275.0000,233.0000
'48720," 狼飞焙",'2303,"57技",2024,463.0000,243.0000,220.0000
'48720," 狼飞焙",'2304,"58技",2024,459.0000,257.0000,202.0000
'48720," 狼飞焙",'2305,"59技",2024,474.0000,266.0000,208.0000
'48720," 狼飞焙",'2601,"60技",2024,508.0000,272.0000,236.0000
'48720," 狼飞焙",'2602,"61技",2024,480.0000,275.0000,205.0000
'48720," 狼飞焙",'2603,"62技",2024,615.0000,331.0000,284.0000
'48720," 狼飞焙",'2604,"63技",2024,730.0000,389.0000,341.0000
'48720," 狼飞焙",'2605,"64技",2024,724.0000,397.0000,327.0000
'48720," 狼飞焙",'2801,"65技",2024,630.0000,330.0000,300.0000
'48720," 狼飞焙",'2802,"66技",2024,607.0000,335.0000,272.0000
'48720," 狼飞焙",'2803,"67技",2024,618.0000,339.0000,279.0000
'48720," 狼飞焙",'2804,"68技",2024,594.0000,328.0000,266.0000
'48720," 狼飞焙",'2805,"69技",2024,601.0000,332.0000,269.0000
'48720," 狼飞焙",'3101,"70技",2024,533.0000,272.0000,261.0000
'48720," 狼飞焙",'3102,"71技",2024,398.0000,202.0000,196.0000
'48720," 狼飞焙",'3103,"72技",2024,533.0000,265.0000,268.0000
'48720," 狼飞焙",'3104,"73技",2024,374.0000,173.0000,201.0000
'48720," 狼飞焙",'3105,"74技",2024,402.0000,177.0000,225.0000
'48720," 狼飞焙",'3301,"75技",2024,417.0000,196.0000,221.0000
'48720," 狼飞焙",'3302,"76技",2024,354.0000,161.0000,193.0000
'48720," 狼飞焙",'3303,"77技",2024,390.0000,187.0000,203.0000
'48720," 狼飞焙",'3304,"78技",2024,293.0000,127.0000,166.0000
'48720," 狼飞焙",'3305,"79技",2024,256.0000,100.0000,156.0000
'48720," 狼飞焙",'3601,"80技",2024,323.0000,110.0000,213.0000
'48720," 狼飞焙",'3602,"81技",2024,314.0000,88.0000,226.0000
'48720," 狼飞焙",'3603,"82技",2024,407.0000,123.0000,284.0000
'48720," 狼飞焙",'3604,"83技",2024,408.0000,121.0000,287.0000
'48720," 狼飞焙",'3605,"84技",2024,314.0000,91.0000,223.0000
'48720," 狼飞焙",'3801,"85技",2024,319.0000,91.0000,228.0000
'48720," 狼飞焙",'3802,"86技",2024,250.0000,74.0000,176.0000
'48720," 狼飞焙",'3803,"87技",2024,263.0000,71.0000,192.0000
'48720," 狼飞焙",'3804,"88技",2024,251.0000,57.0000,194.0000
'48720," 狼飞焙",'3805,"89技",2024,182.0000,32.0000,150.0000
'48720," 狼飞焙",'4101,"90技",2024,158.0000,32.0000,126.0000
'48720," 狼飞焙",'4102,"91技",2024,110.0000,18.0000,92.0000
'48720," 狼飞焙",'4103,"92技",2024,110.0000,23.0000,87.0000
'48720," 狼飞焙",'4104,"93技",2024,84.0000,18.0000,66.0000
'48720," 狼飞焙",'4105,"94技",2024,47.0000,6.0000,41.0000
'48720," 狼飞焙",'4301,"95技",2024,32.0000,4.0000,28.0000
'48720," 狼飞焙",'4302,"96技",2024,35.0000,5.0000,30.0000
'48720," 狼飞焙",'4303,"97技",2024,17.0000,0.0000,17.0000
'48720," 狼飞焙",'4304,"98技",2024,8.0000,1.0000,7.0000
'48720," 狼飞焙",'4305,"99技",2024,7.0000,2.0000,5.0000
'48720," 狼飞焙",'440,"100技 捞惑",2024,15.0000,3.0000,12.0000
'48730," 窃救焙",'000,"拌",2024,58842.0000,30148.0000,28694.0000
'48730," 窃救焙",'0401,"0技",2024,115.0000,50.0000,65.0000
'48730," 窃救焙",'0402,"1技",2024,137.0000,80.0000,57.0000
'48730," 窃救焙",'0403,"2技",2024,169.0000,89.0000,80.0000
'48730," 窃救焙",'0404,"3技",2024,154.0000,89.0000,65.0000
'48730," 窃救焙",'0405,"4技",2024,198.0000,105.0000,93.0000
'48730," 窃救焙",'0501,"5技",2024,253.0000,120.0000,133.0000
'48730," 窃救焙",'0502,"6技",2024,319.0000,170.0000,149.0000
'48730," 窃救焙",'0503,"7技",2024,287.0000,155.0000,132.0000
'48730," 窃救焙",'0504,"8技",2024,379.0000,206.0000,173.0000
'48730," 窃救焙",'0505,"9技",2024,427.0000,213.0000,214.0000
'48730," 窃救焙",'0701,"10技",2024,442.0000,217.0000,225.0000
'48730," 窃救焙",'0702,"11技",2024,477.0000,234.0000,243.0000
'48730," 窃救焙",'0703,"12技",2024,552.0000,295.0000,257.0000
'48730," 窃救焙",'0704,"13技",2024,545.0000,263.0000,282.0000
'48730," 窃救焙",'0705,"14技",2024,559.0000,288.0000,271.0000
'48730," 窃救焙",'1001,"15技",2024,576.0000,297.0000,279.0000
'48730," 窃救焙",'1002,"16技",2024,622.0000,322.0000,300.0000
'48730," 窃救焙",'1003,"17技",2024,579.0000,305.0000,274.0000
'48730," 窃救焙",'1004,"18技",2024,561.0000,303.0000,258.0000
'48730," 窃救焙",'1005,"19技",2024,439.0000,231.0000,208.0000
'48730," 窃救焙",'1201,"20技",2024,426.0000,266.0000,160.0000
'48730," 窃救焙",'1202,"21技",2024,437.0000,280.0000,157.0000
'48730," 窃救焙",'1203,"22技",2024,369.0000,225.0000,144.0000
'48730," 窃救焙",'1204,"23技",2024,384.0000,225.0000,159.0000
'48730," 窃救焙",'1205,"24技",2024,406.0000,244.0000,162.0000
'48730," 窃救焙",'1301,"25技",2024,361.0000,203.0000,158.0000
'48730," 窃救焙",'1302,"26技",2024,381.0000,238.0000,143.0000
'48730," 窃救焙",'1303,"27技",2024,405.0000,242.0000,163.0000
