기관코드,병원명,등급,위도,경도,주소,전화,시도,시군구,좌표결측
A2800006,의료법인숭인의료재단 김해복음병원,지역응급의료센터,35.2304897832,128.8935457971,경상남도 김해시 활천로 33 (삼정동),055-330-8844,경상남도,김해시,False
A2800007,창원한마음병원,지역응급의료센터,35.2379796340839,128.699059273138,경상남도 창원시 의창구 용동로57번길 8 (사림동),055-225-0350,경상남도,창원시,False
A2800008,의료법인 거붕 백병원,지역응급의료기관,34.873675809023304,128.62605696825915,경상남도 거제시 계룡로5길 14 (상동동),055-733-0180,경상남도,거제시,False
A2800009,의료법인청아의료재단청아병원,지역응급의료기관,35.24798366104159,128.50971731844322,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),055-230-1700,경상남도,창원시,False
A2800010,의료법인환명의료재단 조은금강병원,지역응급의료센터,35.2623038386,128.8615781975,경상남도 김해시 김해대로 1814-37 (삼계동),055-330-0200,경상남도,김해시,False
A2800011,양산부산대학교병원,권역응급의료센터,35.32781996751182,129.00588613550423,경상남도 양산시 물금읍 금오로 20,055-360-1463,경상남도,양산시,False
A2800012,근로복지공단 창원병원,응급실운영신고기관,35.21861866618743,128.6715437456084,경상남도 창원시 성산구 창원대로 721 (중앙동),055-280-0400,경상남도,창원시,False
A2800014,의료법인갑을의료재단 갑을장유병원,지역응급의료기관,35.208667155880995,128.80564300531228,경상남도 김해시 장유로 167-13 (부곡동),055-310-6119,경상남도,김해시,False
A2800015,의료법인 문병욱의료재단 진주고려병원,지역응급의료기관,35.17849131749577,128.09223855742437,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",055-751-2525,경상남도,진주시,False
A2800017,의료법인합포의료재단에스엠지연세병원,지역응급의료센터,35.18635329986849,128.56163160027907,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",055-240-7777,경상남도,창원시,False
A2800018,의료법인석영의료재단창원제일종합병원,응급실운영신고기관,35.199036071110854,128.56772923734115,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가),055-249-7777,경상남도,창원시,False
A2800019,베데스다복음병원,지역응급의료기관,35.3532221786617,129.04356811738057,경상남도 양산시 신기로 28 (신기동),055-781-9911,경상남도,양산시,False
A2800020,학교법인성균관대학삼성창원병원,권역응급의료센터,35.242599227316994,128.592430520838,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",055-233-8899,경상남도,창원시,False
A2800021,연세에스병원,지역응급의료기관,35.1547321003,128.6983352518,경상남도 창원시 진해구 해원로32번길 13 (이동),055-548-7789,경상남도,창원시,False
A2800022,의료법인 성념의료재단맑은샘병원,지역응급의료기관,34.89793483097861,128.64371778461182,경상남도 거제시 연초면 거제대로 4477,055-736-0119,경상남도,거제시,False
A2800025,경상남도마산의료원,지역응급의료기관,35.19906819846745,128.56551976148475,경상남도 창원시 마산합포구 3·15대로 231 (중앙동3가),055-249-1119,경상남도,창원시,False
A2800032,강병원,지역응급의료기관,34.97415924940364,128.32528942283565,경상남도 고성군 고성읍 중앙로 49,055-673-4848,경상남도,고성군,False
A2800037,진주복음병원,지역응급의료기관,35.185376569664825,128.06939115519654,경상남도 진주시 진양호로 370 (신안동),055-749-7119,경상남도,진주시,False
A2800042,행복한병원,응급실운영신고기관,35.37461994215032,128.7114865036199,경상남도 밀양시 하남읍 수산중앙로 56-2,055-391-0090,경상남도,밀양시,False
A2800043,한일병원,지역응급의료센터,35.16696519825003,128.128547657113,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",055-750-1333,경상남도,진주시,False
A2800044,진주세란병원,응급실운영신고기관,35.17448762105697,128.09295064588534,경상남도 진주시 진주대로 829 (주약동),055-760-7575,경상남도,진주시,False
A2800045,의료법인 바른의료재단 바른병원,응급실운영신고기관,35.179208158439586,128.09170475475878,경상남도 진주시 동진로 7 (칠암동),055-790-3651,경상남도,진주시,False
A2800055,삼성합천병원,지역응급의료기관,35.56635668398722,128.16327169035327,경상남도 합천군 합천읍 대야로 876,070-5125-5030,경상남도,합천군,False
A2800057,의료법인 생명사랑의료재단 밀양윤병원,응급실운영신고기관,35.48468031922943,128.75564526263582,경상남도 밀양시 삼문중앙로 32 (삼문동),055-354-2200,경상남도,밀양시,False
A2800062,태황의료재단한성병원,지역응급의료기관,35.5421522771,128.4934147264,경상남도 창녕군 창녕읍 교리1길 2,055-530-5119,경상남도,창녕군,False
A2800063,의료법인 지평의료재단 메가병원,응급실운영신고기관,35.19136230343627,128.80394805433366,경상남도 김해시 계동로 237 (대청동),055-903-9079,경상남도,김해시,False
A2800068,의료법인승연의료재단 삼천포서울병원,지역응급의료기관,34.93302179207928,128.08012015415227,경상남도 사천시 남일로 33 (동금동),055-830-9019,경상남도,사천시,False
A2800076,거창적십자병원,지역응급의료기관,35.686801911628535,127.90877080146284,경상남도 거창군 거창읍 중앙로 91,055-949-3359,경상남도,거창군,False
A2800080,함양성심병원,지역응급의료기관,35.52046827900683,127.72924773802184,경상남도 함양군 함양읍 고운로 70,055-964-4322,경상남도,함양군,False
A2800084,반도병원,지역응급의료기관,35.19175352096591,128.08828232510143,경상남도 진주시 남강로 701 (장대동),055-749-0200,경상남도,진주시,False
A2800090,의령병원,지역응급의료기관,35.31860563079656,128.2586798056445,경상남도 의령군 의령읍 의병로14길 10,055-573-6806,경상남도,의령군,False
A2800092,새통영병원,지역응급의료기관,34.86535758722789,128.4206525557243,경상남도 통영시 무전7길 192 (무전동),055-640-4119,경상남도,통영시,False
A2800094,의료법인 이도의료재단 남해병원,지역응급의료기관,34.84640603127717,127.89425156305388,경상남도 남해군 남해읍 화전로 169,055-860-6630,경상남도,남해군,False
A2800101,삼천포제일병원,지역응급의료기관,34.9375392862,128.0795128117,"경상남도 사천시 중앙로 136, 삼천포제일병원 (벌리동)",055-830-3099,경상남도,사천시,False
A2800113,밀양병원,지역응급의료기관,35.48717798967958,128.7485700045556,경상남도 밀양시 밀양대로 1823 (삼문동),055-356-9119,경상남도,밀양시,False
A2800138,시영의료재단 영동병원,응급실운영신고기관,35.308982637512486,128.51554361153526,경상남도 함안군 칠원읍 용산2길 45-13,055-586-2000,경상남도,함안군,False
A2800146,의료법인신의료재단김해삼승병원,응급실운영신고기관,35.226730571,128.8821901808,경상남도 김해시 김해대로 2335 (부원동),055-310-7777,경상남도,김해시,False
A2800826,하동중앙의원,응급실운영신고기관,35.07144347237017,127.75322730361015,경상남도 하동군 하동읍 연화길 6,055-883-0222,경상남도,하동군,False
A2803447,더조은병원,응급실운영신고기관,34.97372179164495,128.3262148441529,경상남도 고성군 고성읍 동외로 142,055-804-8888,경상남도,고성군,False
A2803505,창원경상국립대학교병원,지역응급의료센터,35.19921298418469,128.7078072393552,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",055-214-1339,경상남도,창원시,False
A2803677,강일병원,지역응급의료기관,35.2567043538,128.869611099,경상남도 김해시 가락로 359 (구산동),055-822-0119,경상남도,김해시,False
A2803867,본바른병원,응급실운영신고기관,35.3269948206,129.0152648627,"경상남도 양산시 물금읍 청운로 343, 양산바른빌딩 1층일부, 4층~10층",055-785-3117,경상남도,양산시,False
A2804216,하나병원,응급실운영신고기관,35.0822158154719,128.086480599028,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",070-4567-9611,경상남도,사천시,False
A2804593,양산성모병원,지역응급의료기관,35.4063127806528,129.164516842928,경상남도 양산시 서창로 59 (명동),055-912-9785,경상남도,양산시,False
A2900001,제주한라병원,권역응급의료센터,33.489946745300735,126.48507635686154,"제주특별자치도 제주시 도령로 65 (연동, (연동))",064-740-5159,제주특별자치도,제주시,False
A2900002,제주특별자치도서귀포의료원,지역응급의료센터,33.255354935811724,126.5642013167026,제주특별자치도 서귀포시 장수로 47 (동홍동),064-730-3001,제주특별자치도,서귀포시,False
A2900003,의료법인 혜인의료재단 한국병원,지역응급의료기관,33.500185921027,126.51698873048466,제주특별자치도 제주시 서광로 193 (삼도일동),064-750-0160,제주특별자치도,제주시,False
A2900005,한마음병원,지역응급의료센터,33.4962612399279,126.54622454609036,제주특별자치도 제주시 연신로 52   (이도이동),064-750-9119,제주특별자치도,제주시,False
A2900006,의료법인중앙의료재단중앙병원,지역응급의료센터,33.49234614827984,126.47058708143307,"제주특별자치도 제주시 월랑로 91-0 (이호이동,중앙병원)",064-786-7777,제주특별자치도,제주시,False
A2900007,제주대학교병원,지역응급의료센터,33.46727330825531,126.54525733713078,"제주특별자치도 제주시 아란13길 15-0 (아라일동, 0동 0층 0호 (아라일동,제주대학교병원))",064-717-1114,제주특별자치도,제주시,False
E2100187,연천군보건의료원,지역응급의료기관,38.02374166666665,127.06124444444444,경기도 연천군 전곡읍 은대성로 95,031-839-4119,경기도,연천군,False
E2200025,화천군보건의료원,지역응급의료기관,38.1073824571151,127.708883438378,강원특별자치도 화천군 화천읍 강변로 111 (화천군보건의료원),033-440-2880,강원특별자치도,화천군,False
E2200026,평창군보건의료원,지역응급의료기관,37.360577433652736,128.3890508672411,강원특별자치도 평창군 평창읍 노성로 11,033-330-4812,강원특별자치도,평창군,False
E2300011,단양군보건의료원,지역응급의료기관,36.984540593096746,128.36667620351827,"충청북도 단양군 단양읍 삼봉로 53, 단양군보건의료원",043-420-0139,충청북도,단양군,False
E2400032,청양군보건의료원,지역응급의료기관,36.45529646339589,126.80455836964052,충청남도 청양군 청양읍 칠갑산로7길 54,041-940-4951,충청남도,청양군,False
E2400033,태안군보건의료원,지역응급의료기관,36.75191402131483,126.32320735565844,충청남도 태안군 태안읍 서해로 1952-16,041-671-5319,충청남도,태안군,False
E2500019,무주군보건의료원,지역응급의료기관,36.00586316008286,127.6717026515394,"전북특별자치도 무주군 무주읍 한풍루로 413, 무주군보건의료원",063-320-8315,전북특별자치도,무주군,False
E2500020,장수군보건의료원,지역응급의료기관,35.654664903392614,127.52014287444382,전북특별자치도 장수군 장수읍 장천로 247,063-350-2119,전북특별자치도,장수군,False
E2500021,순창군보건의료원,지역응급의료기관,35.3670362953963,127.143667225508,전북특별자치도 순창군 순창읍 교성로 135 (순창군보건의료원),063-650-5352,전북특별자치도,순창군,False
E2500022,임실군보건의료원,지역응급의료기관,35.61249558187053,127.28697578028248,전북특별자치도 임실군 임실읍 호국로 1680,063-640-3119,전북특별자치도,임실군,False
E2600362,완도군노화읍보건지소,응급실운영신고기관,34.17730585378432,126.5709379204226,"전남광주통합특별시 완도군 노화읍 노화로 813, 노화보건지소",061-550-6800,전남광주통합특별시,완도군,False
E2700553,울릉군보건의료원,지역응급의료기관,37.48588602454544,130.89947707708177,경상북도 울릉군 울릉읍 울릉순환로 396-18,054-790-6911,경상북도,울릉군,False
E2700554,청송군보건의료원,지역응급의료기관,36.43104059070308,129.0526608512385,경상북도 청송군 청송읍 의료원길 19,054-870-7119,경상북도,청송군,False
E2800380,산청군보건의료원,지역응급의료기관,35.4160463200281,127.88419591621032,경상남도 산청군 산청읍 중앙로 97,055-970-7582,경상남도,산청군,False
